communication_round,dataset,measured_process_load_seconds,predicted_process_load_seconds,process_index,scientific_seed
27,ssc,5.413230721,5.36145764862441,0,17
27,ssc,7.12436271,7.196536483322772,1,17
27,ssc,5.327060241,5.366565809238386,2,17
27,ssc,7.142529584999999,7.163476018364551,3,17
28,ssc,5.54643789,5.5801407433242005,0,17
28,ssc,7.402167865,7.496695560196716,1,17
28,ssc,5.422277126,5.450692073209596,2,17
28,ssc,7.305371136,7.409973298575721,3,17
29,ssc,5.1526399089999995,5.220095543942418,0,17
29,ssc,5.3142434519999995,5.364818418814808,1,17
29,ssc,7.153496051,7.191094951833504,2,17
29,ssc,7.198620861,7.032393299302338,3,17
30,ssc,5.414078734,5.36145764862441,0,17
30,ssc,6.798964057999999,6.891886627353883,1,17
30,ssc,6.769262179,6.851714812991037,2,17
30,ssc,4.89831648,4.980250930976855,3,17
31,ssc,5.389546535,5.390716647652934,0,17
31,ssc,6.838492794,6.8618870384406945,1,17
31,ssc,4.836844388,4.911411755766297,2,17
31,ssc,6.748126373,6.853922489714268,3,17
32,ssc,5.385497613,5.390716647652934,0,17
32,ssc,5.318752471,5.409519639613684,1,17
32,ssc,7.332016361999999,7.352121922134439,2,17
32,ssc,6.999973526,7.064525717455107,3,17
33,ssc,5.203459336,5.190836544913894,0,17
33,ssc,4.712907465000001,4.8250052736327484,1,17
33,ssc,6.755617876,6.721307395935531,2,17
33,ssc,6.640635259,6.6853173540103095,3,17
34,ssc,5.453083281,5.463375718704576,0,17
34,ssc,5.27333061,5.409519639613684,1,17
34,ssc,7.302371769,7.332834523169082,2,17
34,ssc,7.266168639,7.285593454585069,3,17
35,ssc,5.164387631,5.146135324115018,0,17
35,ssc,4.716077991,4.8212969145773625,1,17
35,ssc,6.799357501999999,6.821179813198931,2,17
35,ssc,6.827818536,6.844596943561648,3,17
36,ssc,7.295613007,7.244490194366,0,17
36,ssc,5.292090661,5.3406804644031265,1,17
36,ssc,5.318057004,5.366565809238386,2,17
36,ssc,6.918206487000001,7.001943245260567,3,17
37,ssc,5.390227363999999,5.390716647652934,0,17
37,ssc,5.219439191,5.248053394195184,1,17
37,ssc,6.904044671,7.02169317810029,2,17
37,ssc,6.991524147,7.032393299302338,3,17
38,ssc,5.411125091,5.36145764862441,0,17
38,ssc,5.08425539,5.175394323143542,1,17
38,ssc,6.879102379,6.961549083067173,2,17
38,ssc,7.028699423,7.048879675121567,3,17
39,ssc,5.3781857980000005,5.390716647652934,0,17
39,ssc,5.284246383999999,5.409519639613684,1,17
39,ssc,7.30476386,7.332834523169082,2,17
39,ssc,7.124336666,7.19480331088889,3,17
40,ssc,5.482754042,5.511301568113643,0,17
40,ssc,5.322109772,5.366565809238386,1,17
40,ssc,7.338023794,7.388013105872611,2,17
40,ssc,7.205546605,7.3130669185184916,3,17
41,ssc,5.2676331229999995,5.268259627622566,0,17
41,ssc,7.150875319,7.186364257873114,1,17
41,ssc,5.244463003,5.248053394195184,2,17
41,ssc,6.905856859,6.99802451356826,3,17
42,ssc,5.101707257999999,5.088416893626351,0,17
42,ssc,7.0163037909999995,7.019206017043869,1,17
42,ssc,6.944136600999999,7.001732872623646,2,17
42,ssc,5.102708115,5.206493855239884,3,17
43,ssc,6.633385332,6.66510860847769,0,17
43,ssc,4.74416243,4.783528028980174,1,17
43,ssc,6.636012375,6.664498394043002,2,17
43,ssc,4.710865983,4.777715589840513,3,17
44,ssc,5.446715748,5.36145764862441,0,17
44,ssc,4.73921535,4.8212969145773625,1,17
44,ssc,6.7271710549999995,6.7370535492277215,2,17
44,ssc,6.572495687,6.673397738137073,3,17
45,ssc,5.395095191,5.390716647652934,0,17
45,ssc,6.954717745999999,7.012471547814592,1,17
45,ssc,6.928644579,6.9886989674156395,2,17
45,ssc,5.061056756,5.066124585371642,3,17
46,ssc,5.515468157,5.463375718704576,0,17
46,ssc,5.341275029,5.409519639613684,1,17
46,ssc,7.3154537710000005,7.342160069321703,2,17
46,ssc,7.133458195999999,7.2256231195160625,3,17
47,ssc,4.965002834,4.997976479285571,0,17
47,ssc,5.189839173,5.146135324115018,1,17
47,ssc,6.710392359000001,6.791273987563445,2,17
47,ssc,6.6434720149999995,6.685106981373388,3,17
48,ssc,5.339792611,5.2590379973368675,0,17
48,ssc,5.054063502,5.052937303113174,1,17
48,ssc,6.764396226,6.768478854929192,2,17
48,ssc,6.912375975,6.9795527741868595,3,17
49,ssc,5.148727814,5.146135324115018,0,17
49,ssc,6.855567628000001,6.922031133473811,1,17
49,ssc,6.876624521,6.986951576992062,2,17
49,ssc,4.950344689,5.013284060256163,3,17
50,ssc,5.2726466080000005,5.268259627622566,0,17
50,ssc,5.258052289,5.248053394195184,1,17
50,ssc,7.024340710000001,7.083058113448727,2,17
50,ssc,7.118641441,7.203232648442355,3,17
51,ssc,5.075969784,5.09763852391205,0,17
51,ssc,6.9277320069999995,6.964545698405525,1,17
51,ssc,4.911925317,5.010721010248629,2,17
51,ssc,6.957417722,6.970227228034238,3,17
52,ssc,5.380529528,5.29275461499406,0,17
52,ssc,6.924015869000001,7.02169317810029,1,17
52,ssc,4.885608679000001,5.002211123679965,2,17
52,ssc,6.906958888,6.957592581483748,3,17
53,ssc,6.610337363999999,6.656598721909027,0,17
53,ssc,4.681573483999999,4.790826835305588,1,17
53,ssc,6.748766646,6.7371574650946435,2,17
53,ssc,4.6444528389999995,4.708876414629955,3,17
54,ssc,5.329977486,5.2590379973368675,0,17
54,ssc,5.3050701579999995,5.3406804644031265,1,17
54,ssc,6.890163348,6.987161949628983,2,17
54,ssc,7.060850091000001,7.182724421983317,3,17
55,ssc,4.769560296,4.795746274604224,0,17
55,ssc,4.746150149,4.8212969145773625,1,17
55,ssc,6.804832874000001,6.821179813198932,2,17
55,ssc,6.73216287,6.765019093160144,3,17
56,ssc,4.958768805,4.953275258486695,0,17
56,ssc,6.744151619,6.771976841347657,1,17
56,ssc,4.846820065,4.933371948469407,2,17
56,ssc,6.812583733,6.839183504318617,3,17
57,ssc,5.395426358,5.390716647652934,0,17
57,ssc,6.933458187,6.992617699107947,1,17
57,ssc,6.966629859999999,6.988062660755523,2,17
57,ssc,5.0403047480000005,5.0880847780747525,3,17
58,ssc,5.330654788,5.2590379973368675,0,17
58,ssc,7.208504586,7.167067111657326,1,17
58,ssc,5.286257797,5.248053394195184,2,17
58,ssc,6.981526749,6.998234886205181,3,17
59,ssc,5.56211162,5.5801407433242005,0,17
59,ssc,5.333450638,5.411267030037262,1,17
59,ssc,7.408121845,7.342160069321703,2,17
59,ssc,7.460897499,7.525638779737794,3,17
60,ssc,4.768381069,4.792037915548838,0,17
60,ssc,4.733462199,4.812787028008699,1,17
60,ssc,6.750064736000001,6.7113455431227935,2,17
60,ssc,6.672246474,6.694432527526009,3,17
61,ssc,4.744284459,4.8212969145773625,0,17
61,ssc,4.876470842,4.86348590635723,1,17
61,ssc,6.848972405,6.887502965791253,2,17
61,ssc,6.785637965,6.853818573847346,3,17
62,ssc,6.637180467,6.6688169675330755,0,17
62,ssc,4.809801346,4.792037915548838,1,17
62,ssc,6.705377932000001,6.739299111861591,2,17
62,ssc,4.6822317170000005,4.7870411359931335,3,17
63,ssc,5.074237901,5.088416893626351,0,17
63,ssc,6.772788235,6.7620149885349194,1,17
63,ssc,6.73415572,6.767057402049021,2,17
63,ssc,4.790720939,4.861841853811723,3,17
64,ssc,5.321173371,5.268259627622566,0,17
64,ssc,4.760788443,4.761567836277064,1,17
64,ssc,6.710628136,6.711345543122794,2,17
64,ssc,6.759723949,6.77575776835109,3,17
65,ssc,5.438222251,5.36145764862441,0,17
65,ssc,7.391013854999999,7.359635968715194,1,17
65,ssc,5.256432117,5.364818418814808,2,17
65,ssc,7.125005443000001,7.17269764865025,3,17
66,ssc,5.377743095,5.390716647652934,0,17
66,ssc,5.237880376,5.248053394195184,1,17
66,ssc,7.1385418640000005,7.19480331088889,2,17
66,ssc,7.127428009,7.182934794620238,3,17
67,ssc,5.18706228,5.168597582996087,0,17
67,ssc,5.081175413,5.09763852391205,1,17
67,ssc,6.7155438069999995,6.797527481320795,2,17
67,ssc,6.813468523999999,6.8996406624001025,3,17
68,ssc,5.451026005999999,5.463375718704576,0,17
68,ssc,5.276147135,5.2959792436042505,1,17
68,ssc,6.865014661,6.978441690423398,2,17
68,ssc,7.0399313249999995,7.048879675121567,3,17
69,ssc,5.380441475,5.390716647652934,0,17
69,ssc,5.226633807,5.248053394195184,1,17
69,ssc,6.797747794,6.828110567742418,2,17
69,ssc,6.800491776000001,6.864891510423544,3,17
70,ssc,5.489103239,5.511301568113643,0,17
70,ssc,4.898009023,5.014429369304015,1,17
70,ssc,6.958386669000001,6.980399453483897,2,17
70,ssc,7.005630657999999,7.042215795396598,3,17
71,ssc,5.12759112,5.146135324115018,0,17
71,ssc,6.732291961,6.797737853957717,1,17
71,ssc,4.7906004620000004,4.933371948469407,2,17
71,ssc,6.8341967320000006,6.855669880137846,3,17
72,ssc,5.2924057300000005,5.268259627622566,0,17
72,ssc,6.717174516,6.759758595723607,1,17
72,ssc,4.733149668,4.790826835305588,2,17
72,ssc,6.6890985579999995,6.754156529220867,3,17
73,ssc,4.741436952,4.795746274604224,0,17
73,ssc,4.743069426,4.790826835305588,1,17
73,ssc,6.735119923999999,6.794304944789409,2,17
73,ssc,6.696564623999999,6.753946156583946,3,17
74,ssc,5.484360401,5.463375718704576,0,17
74,ssc,5.290067099,5.364818418814808,1,17
74,ssc,7.102608321,7.19480331088889,2,17
74,ssc,7.227428602,7.282596839246718,3,17
75,ssc,6.637138297,6.647377091623328,0,17
75,ssc,4.7458894869999995,4.761567836277064,1,17
75,ssc,6.516204644999999,6.574057979702221,2,17
75,ssc,4.672102842,4.708876414629955,3,17
76,ssc,5.028945797,5.052937303113174,0,17
76,ssc,6.721746372,6.768478854929192,1,17
76,ssc,4.819554097,4.933371948469407,2,17
76,ssc,6.808873987,6.839819810978733,3,17
77,ssc,5.288600408000001,5.2590379973368675,0,17
77,ssc,5.026766331999999,5.052937303113174,1,17
77,ssc,6.829770862,6.8639330586150855,2,17
77,ssc,6.648878533,6.754156529220867,3,17
78,ssc,5.3786621409999995,5.390716647652934,0,17
78,ssc,5.271479978,5.2959792436042505,1,17
78,ssc,7.02341975,7.083058113448727,2,17
78,ssc,7.1269570380000005,7.213194501255091,3,17
79,ssc,6.999006788000001,7.054685607557047,0,17
79,ssc,5.228441383,5.248053394195184,1,17
79,ssc,6.895706968,6.992407326471025,2,17
79,ssc,5.100750428,5.2369639345116585,3,17
80,ssc,4.980491931,4.997976479285571,0,17
80,ssc,5.143371981,5.146135324115018,1,17
80,ssc,6.703918011000001,6.711345543122794,2,17
80,ssc,6.549241768999999,6.68335959094981,3,17
81,ssc,5.368234856,5.390716647652934,0,17
81,ssc,5.243765949,5.29275461499406,1,17
81,ssc,6.9401334740000005,7.008763188759206,2,17
81,ssc,6.924937159000001,6.958228888143865,3,17
82,ssc,5.170292405,5.146135324115018,0,17
82,ssc,6.704933445,6.797527481320795,1,17
82,ssc,4.843397089,4.88544609906034,2,17
82,ssc,6.807514443,6.869105662607998,3,17
83,ssc,5.489147113,5.463375718704576,0,17
83,ssc,5.263452181,5.2959792436042505,1,17
83,ssc,7.258879587000001,7.1854777647362695,2,17
83,ssc,7.148946773,7.191444681188902,3,17
84,ssc,5.446013187,5.36145764862441,0,17
84,ssc,7.140783926999999,7.196536483322772,1,17
84,ssc,5.567000785,5.569101150374728,2,17
84,ssc,7.085928332,7.203232648442355,3,17
85,ssc,5.1674991850000005,5.190836544913894,0,17
85,ssc,6.937789371999999,6.874105284064744,1,17
85,ssc,6.969608157,6.978737114602902,2,17
85,ssc,5.0689846,5.066124585371642,3,17
86,ssc,5.099278945,5.043715672827475,0,17
86,ssc,6.586691982,6.678778820345814,1,17
86,ssc,6.847386179,6.8602246995597005,2,17
86,ssc,5.1233218130000004,5.206493855239884,3,17
87,ssc,5.293751043,5.2590379973368675,0,17
87,ssc,7.0994453239999995,7.196326110685851,1,17
87,ssc,5.3377563640000005,5.366565809238386,2,17
87,ssc,6.923940420999999,6.989724999636517,3,17
88,ssc,6.852568984,6.888178268298497,0,17
88,ssc,4.836456111,4.86348590635723,1,17
88,ssc,4.828723424,4.861841853811723,2,17
88,ssc,6.810212073999999,6.864891510423544,3,17
89,ssc,5.192154959,5.168597582996087,0,17
89,ssc,4.700698967999999,4.689618264261296,1,17
89,ssc,6.524402667,6.534626755224039,2,17
89,ssc,6.402334193,6.493935495278544,3,17
90,ssc,5.254785006,5.168597582996087,0,17
90,ssc,6.671781722,6.625416898920218,1,17
90,ssc,6.51919429,6.544588608036776,2,17
90,ssc,4.597049096999999,4.7071290242063775,3,17
91,ssc,5.039951553,5.09763852391205,0,17
91,ssc,5.148216673,5.146135324115018,1,17
91,ssc,6.913841078,6.987161949628983,2,17
91,ssc,6.972579852000001,6.939796144109056,3,17
92,ssc,5.29399852,5.268259627622566,0,17
92,ssc,7.144004851,7.186364257873114,1,17
92,ssc,5.220732602,5.248053394195184,2,17
92,ssc,7.380789930000001,7.285593454585069,3,17
93,ssc,5.2531996880000005,5.2959792436042505,0,17
93,ssc,7.183835791,7.285648444392858,1,17
93,ssc,6.945460479,6.988062660755523,2,17
93,ssc,5.059367707,5.066124585371642,3,17
94,ssc,5.089991421000001,5.09763852391205,0,17
94,ssc,6.76728228,6.758306629479534,1,17
94,ssc,4.852981366,4.88544609906034,2,17
94,ssc,6.642353465999999,6.683569963586732,3,17
95,ssc,5.304605553,5.268259627622566,0,17
95,ssc,6.739294247,6.801446213013103,1,17
95,ssc,4.876489567,4.86348590635723,2,17
95,ssc,6.722122069999999,6.774010377927512,3,17
96,ssc,5.072187997,5.09763852391205,0,17
96,ssc,5.170632564,5.146135324115018,1,17
96,ssc,6.818910954,6.90960251521284,2,17
96,ssc,7.053826471,7.032393299302338,3,17
97,ssc,5.072441217,5.09763852391205,0,17
97,ssc,5.250708383999999,5.248053394195184,1,17
97,ssc,6.872520352,6.918112401781504,2,17
97,ssc,6.716809527000001,6.754156529220867,3,17
98,ssc,5.523742852,5.463375718704576,0,17
98,ssc,5.332799787000001,5.375891355391007,1,17
98,ssc,7.256723142,7.285593454585069,2,17
98,ssc,7.138757641000001,7.213404873892013,3,17
99,ssc,5.417499105,5.36145764862441,0,17
99,ssc,6.733337453000001,6.801235840376181,1,17
99,ssc,4.867860094999999,4.86348590635723,2,17
99,ssc,6.774576850000001,6.77575776835109,3,17
100,ssc,6.853450633,6.873894911427823,0,17
100,ssc,4.866899146,4.941881835038071,1,17
100,ssc,4.889617436,5.002211123679965,2,17
100,ssc,6.856466562,6.849355729768275,3,17
1,ssc,5.522289766,5.405982209525097,0,27
1,ssc,5.651977915,5.054660992490223,1,27
1,ssc,7.1968382779999995,6.912246183395931,2,27
1,ssc,7.391501567999999,7.215285917939216,3,27
2,ssc,5.343696344,5.238232128920632,0,27
2,ssc,5.026524327000001,4.884990940835376,1,27
2,ssc,7.11634717,7.007357880105965,2,27
2,ssc,6.9164328059999995,6.715380433783874,3,27
3,ssc,5.316755363,5.218480097379589,0,27
3,ssc,7.318203432999999,7.124873073005806,1,27
3,ssc,7.364846474,7.1289652759987465,2,27
3,ssc,5.288911693999999,5.105996200338876,3,27
4,ssc,5.220036227,5.092824545538506,0,27
4,ssc,4.981199515,4.874394704142466,1,27
4,ssc,6.591136462,6.467466827703912,2,27
4,ssc,6.604654357,6.44874049416876,3,27
5,ssc,5.463827268,5.328365581838967,0,27
5,ssc,5.588308863,5.367620840247528,1,27
5,ssc,7.473434661000001,7.205036598481304,2,27
5,ssc,7.502184424999999,7.2851658743992,3,27
6,ssc,5.175328444,4.968154333928805,0,27
6,ssc,5.1248487659999995,4.980217430084008,1,27
6,ssc,6.980717342,6.767391396891693,2,27
6,ssc,7.068196557,6.76687553343238,3,27
7,ssc,7.151439266000001,6.9548998974593585,0,27
7,ssc,5.144434357,4.980217430084008,1,27
7,ssc,5.14656984,4.973821711755559,2,27
7,ssc,6.972165102,6.838915512073502,3,27
8,ssc,5.264058085,5.092824545538506,0,27
8,ssc,5.113810846,4.968154333928805,1,27
8,ssc,6.9836915909999995,6.8251387176144025,2,27
8,ssc,6.934375359,6.683792560732476,3,27
9,ssc,5.355199496,5.2072659541455355,0,27
9,ssc,7.512851995,7.2647790503252185,1,27
9,ssc,7.096634271999999,6.932950954188399,2,27
9,ssc,5.258900414,5.089292801800623,3,27
10,ssc,4.809085399,4.746409599700706,0,27
10,ssc,4.793441667,4.689807635948741,1,27
10,ssc,6.7964213010000005,6.651922291996164,2,27
10,ssc,6.55635919,6.448740494168759,3,27
11,ssc,6.6998594350000005,6.548628238916324,0,27
11,ssc,6.76480881,6.664332577315968,1,27
11,ssc,4.820069395,4.811484807507387,2,27
11,ssc,5.075296313,4.952561562130762,3,27
12,ssc,5.26025803,5.2072659541455355,0,27
12,ssc,7.293350439000001,7.193850270009049,1,27
12,ssc,5.229749372000001,5.053985237231058,2,27
12,ssc,7.182581781,7.072460493395398,3,27
13,ssc,7.373830417000001,7.303897002135467,0,27
13,ssc,5.46811496,5.314569279766605,1,27
13,ssc,5.437022208,5.2931772778413135,2,27
13,ssc,7.4093369860000005,7.257047561589123,3,27
14,ssc,5.299551764,5.2072659541455355,0,27
14,ssc,7.088811109,6.9711851228371176,1,27
14,ssc,5.086669595,4.970902264531154,2,27
14,ssc,6.984628045000001,6.786904548965683,3,27
15,ssc,4.854845657,4.744186504758723,0,27
15,ssc,6.548388692,6.45681589174341,1,27
15,ssc,6.654847792,6.50412160725036,2,27
15,ssc,4.817984465,4.668096175690017,3,27
16,ssc,5.400109780999999,5.296096725065719,0,27
16,ssc,5.2760030239999995,5.128509220030797,1,27
16,ssc,7.607127403,7.3529331051688285,2,27
16,ssc,7.487818967,7.300006194501258,3,27
17,ssc,5.417911982,5.317151438604913,0,27
17,ssc,5.4253530869999995,5.325783423000659,1,27
17,ssc,7.2726837280000005,7.1219536257814005,2,27
17,ssc,7.071030618,6.956868913518349,3,27
18,ssc,7.055717532,6.9400595773573,0,27
18,ssc,6.950759452,6.772596068086407,1,27
18,ssc,5.144036948,4.973821711755559,2,27
18,ssc,5.055740368,4.960625550375326,3,27
19,ssc,5.1850395,5.092824545538506,0,27
19,ssc,5.2871080159999995,5.218480097379589,1,27
19,ssc,7.006593972999999,6.829163210696026,2,27
19,ssc,6.898285378000001,6.706741023490185,3,27
20,ssc,4.98837387,4.874394704142466,0,27
20,ssc,4.942828781,4.905520249622284,1,27
20,ssc,7.099636685,6.9351434626456925,2,27
20,ssc,7.066098198,6.896339029948827,3,27
21,ssc,5.19726577,5.092824545538506,0,27
21,ssc,4.976301446,4.889235024244524,1,27
21,ssc,7.001370478999999,6.865935537488168,2,27
21,ssc,6.8467555,6.686712007956881,3,27
22,ssc,5.363991984,5.328365581838967,0,27
22,ssc,5.509341,5.4034000506867885,1,27
22,ssc,7.250436853,6.9867701661956705,2,27
22,ssc,7.46668157,7.311184438490308,3,27
23,ssc,5.301223732,5.220809649980266,0,27
23,ssc,6.847770327,6.7675249859427,1,27
23,ssc,5.132686833999999,5.054660992490223,2,27
23,ssc,7.023007199,6.827525906833888,3,27
24,ssc,5.264899453,5.223391808818574,0,27
24,ssc,5.441103992,5.314569279766605,1,27
24,ssc,6.890483430000001,6.744442934133984,2,27
24,ssc,7.054280728,6.938062909870098,3,27
25,ssc,5.40523786,5.325783423000659,0,27
25,ssc,5.065664476,4.970902264531154,1,27
25,ssc,7.160005955999999,7.099814827894153,2,27
25,ssc,6.959245934,6.786904548965683,3,27
26,ssc,5.530686729,5.400480603462383,0,27
26,ssc,5.201853291,5.056985104848988,1,27
26,ssc,7.223821043000001,7.113233795094186,2,27
26,ssc,7.660783595,7.294205227623497,3,27
27,ssc,5.244683416,5.238232128920632,0,27
27,ssc,5.0928042609999995,4.970902264531154,1,27
27,ssc,7.0603262430000004,6.9569894033503346,2,27
27,ssc,6.974572848,6.786904548965683,3,27
28,ssc,5.4868506230000005,5.317151438604913,0,27
28,ssc,5.421647045,5.325783423000659,1,27
28,ssc,7.350996954,7.174386686763895,2,27
28,ssc,7.501232323,7.339222612731433,3,27
29,ssc,5.183241405,5.092824545538506,0,27
29,ssc,5.222862886,5.1135063243591965,1,27
29,ssc,6.7176554930000005,6.689774769205563,2,27
29,ssc,6.894972697,6.683792560732476,3,27
30,ssc,7.484036558000001,7.385039406761731,0,27
30,ssc,5.388459748,5.325783423000659,1,27
30,ssc,5.5204684020000006,5.411567815110782,2,27
30,ssc,7.614996888,7.326024758592366,3,27
31,ssc,5.163201924999999,5.095406704376814,0,27
31,ssc,5.266141974,5.220809649980266,1,27
31,ssc,7.057626243,6.954899897459358,2,27
31,ssc,7.032986176,6.810822508295635,3,27
32,ssc,7.505822621,7.394030455053802,0,27
32,ssc,5.582318112,5.474924165868598,1,27
32,ssc,5.484077795,5.376260250541217,2,27
32,ssc,7.387459859,7.316709593039512,3,27
33,ssc,5.438845124,5.328365581838967,0,27
33,ssc,7.337199575,7.176090502682586,1,27
33,ssc,7.337447697,7.184535104456195,2,27
33,ssc,5.143702331,5.00457252523858,3,27
34,ssc,5.219417498,5.128346644461255,0,27
34,ssc,5.090980923,4.968154333928805,1,27
34,ssc,6.841436914999999,6.763781195787156,2,27
34,ssc,7.058726972,6.819672372600628,3,27
35,ssc,5.415742696,5.314569279766605,0,27
35,ssc,7.211822794,7.045033350377692,1,27
35,ssc,5.115279257,4.9831368773084135,2,27
35,ssc,7.2873907419999995,7.163274954831397,3,27
36,ssc,5.246620328,5.1135063243591965,0,27
36,ssc,6.79002844,6.684361592849272,1,27
36,ssc,5.00044091,4.8861819879691115,2,27
36,ssc,6.953122676,6.7306589828201355,3,27
37,ssc,5.339431040999999,5.238232128920632,0,27
37,ssc,5.429424827,5.325783423000659,1,27
37,ssc,7.2136792,7.006799181728974,2,27
37,ssc,7.293295241999999,7.018226435345595,3,27
38,ssc,5.2438750899999995,5.095406704376814,0,27
38,ssc,7.014005933,6.881051669918784,1,27
38,ssc,6.941509339,6.754466030234302,2,27
38,ssc,5.154416332,4.952561562130762,3,27
39,ssc,5.001375102,4.874394704142466,0,27
39,ssc,4.899825139000001,4.806071631151095,1,27
39,ssc,6.862327443,6.678560625971509,2,27
39,ssc,6.946065499000001,6.827361812556386,3,27
40,ssc,5.431139074,5.328365581838967,0,27
40,ssc,5.542730596,5.400480603462383,1,27
40,ssc,7.173583607000001,7.048801750523248,2,27
40,ssc,7.330927635,7.163274954831397,3,27
41,ssc,5.232415674,5.093183609434831,0,27
41,ssc,4.780131013,4.672561372160131,1,27
41,ssc,6.706916755,6.527601337646107,2,27
41,ssc,6.758671234,6.543466690163788,3,27
42,ssc,5.404071172,5.328365581838967,0,27
42,ssc,5.508889571999999,5.4034000506867885,1,27
42,ssc,7.202390732,7.015438592022663,2,27
42,ssc,7.205891578999999,7.072460493395398,3,27
43,ssc,6.779589564,6.604670545865579,0,27
43,ssc,4.903292486,4.800546476601891,1,27
43,ssc,6.713523355,6.5996413162872285,2,27
43,ssc,4.9704686549999995,4.828451061792009,3,27
44,ssc,7.508707078,7.394030455053802,0,27
44,ssc,5.641770296,5.5355745392701055,1,27
44,ssc,5.627236712,5.512991490211078,2,27
44,ssc,7.526180146,7.351083003704019,3,27
45,ssc,5.316178154,5.220809649980266,0,27
45,ssc,5.5244927829999995,5.2931772778413135,1,27
45,ssc,7.1254452729999995,6.915246051013861,2,27
45,ssc,7.323185522000001,7.1196501104458925,3,27
46,ssc,7.0906816,6.942282672299283,0,27
46,ssc,6.913060788000001,6.772596068086406,1,27
46,ssc,5.106780991,4.973821711755559,2,27
46,ssc,5.070248047,4.943922151837072,3,27
47,ssc,5.1687490270000005,5.093183609434831,0,27
47,ssc,6.809975210999999,6.684361592849272,1,27
47,ssc,6.7152970530000005,6.6697457536722595,2,27
47,ssc,4.974004644,4.869478589430858,3,27
48,ssc,5.414847933,5.325783423000659,0,27
48,ssc,7.414866227999999,7.267698497549624,1,27
48,ssc,7.127114369,6.95686891351835,2,27
48,ssc,5.2109620020000005,5.105996200338876,3,27
49,ssc,5.42986989,5.328365581838967,0,27
49,ssc,7.160886129,6.93235561932276,1,27
49,ssc,7.302111434,7.193850270009049,2,27
49,ssc,5.23415468,5.105996200338876,3,27
50,ssc,5.231840046,5.092824545538506,0,27
50,ssc,4.841023438,4.800546476601891,1,27
50,ssc,6.890612072,6.787016227803887,2,27
50,ssc,6.762095049,6.609095380270752,3,27
51,ssc,5.286607287,5.238232128920632,0,27
51,ssc,5.282080001000001,5.218480097379589,1,27
51,ssc,6.968693942,6.764471949667287,2,27
51,ssc,7.092590909,6.938062909870097,3,27
52,ssc,5.2242857229999995,5.093183609434831,0,27
52,ssc,6.7716471160000005,6.624699561398883,1,27
52,ssc,6.829591433999999,6.649492257213909,2,27
52,ssc,5.104162651,4.943922151837072,3,27
53,ssc,5.246141528,5.092824545538506,0,27
53,ssc,5.157426898,5.128346644461255,1,27
53,ssc,7.154915738,6.912326603789456,2,27
53,ssc,6.927455155,6.838915512073502,3,27
54,ssc,5.2149836789999995,5.092824545538506,0,27
54,ssc,6.895945196,6.7526846658406425,1,27
54,ssc,6.829940897999999,6.754466030234303,2,27
54,ssc,5.080987802,4.9086145872675075,3,27
55,ssc,5.194822416999999,5.092824545538506,0,27
55,ssc,5.367937328,5.2072659541455355,1,27
55,ssc,7.162800592,7.045033350377693,2,27
55,ssc,7.083615096999999,6.862833471403453,3,27
56,ssc,5.306936514,5.220809649980266,0,27
56,ssc,5.140301503,4.968154333928805,1,27
56,ssc,6.7650863,6.617734790564441,2,27
56,ssc,7.030715653,6.821895467542612,3,27
57,ssc,5.152652656,5.128346644461255,0,27
57,ssc,6.931461405,6.763781195787157,1,27
57,ssc,7.092352281,6.951846861183945,2,27
57,ssc,5.091436917,4.9086145872675075,3,27
58,ssc,5.493592373,5.314569279766605,0,27
58,ssc,5.033196766,4.979368477162859,1,27
58,ssc,7.226017783,7.039486584970394,2,27
58,ssc,7.367221776,7.165138033267593,3,27
59,ssc,5.198595421,5.1135063243591965,0,27
59,ssc,5.079376986,4.979368477162859,1,27
59,ssc,7.167954993999999,6.951846861183945,2,27
59,ssc,7.0999954899999995,6.830851523828938,3,27
60,ssc,5.310235046000001,5.218480097379589,0,27
60,ssc,5.273049862000001,5.054065657624583,1,27
60,ssc,7.299814367,7.193850270009049,2,27
60,ssc,7.35369436,7.113233795094186,3,27
61,ssc,5.319434542,5.223391808818574,0,27
61,ssc,6.742401083000001,6.673647742868822,1,27
61,ssc,7.001567263,6.860446282183968,2,27
61,ssc,4.999868901,4.828451061792009,3,27
62,ssc,5.461616641,5.238232128920632,0,27
62,ssc,5.410103439,5.2931772778413135,1,27
62,ssc,7.313613135999999,6.98677016619567,2,27
62,ssc,7.430669515,7.249858309829635,3,27
63,ssc,5.30512755,5.238232128920632,0,27
63,ssc,7.035495482,6.8464442956269815,1,27
63,ssc,5.111473641,4.9831368773084135,2,27
63,ssc,7.321419209,7.104487659866085,3,27
64,ssc,7.135798207999999,6.9514445555997035,0,27
64,ssc,5.386730775,5.220809649980266,1,27
64,ssc,5.29809536,5.128509220030797,2,27
64,ssc,7.174471198999999,6.932275198929235,3,27
65,ssc,5.448148924,5.328365581838967,0,27
65,ssc,5.498271537,5.2931772778413135,1,27
65,ssc,7.401325036,7.122649978063823,2,27
65,ssc,7.3577336970000005,7.165138033267593,3,27
66,ssc,5.538106588,5.403062762300691,0,27
66,ssc,5.561265771,5.376260250541217,1,27
66,ssc,7.444038895,7.240344163050869,2,27
66,ssc,7.214692857,7.058292588618645,3,27
67,ssc,5.440031145000001,5.328365581838967,0,27
67,ssc,5.6006537860000005,5.400480603462383,1,27
