group_dimension,group_value,mean_absolute_error,mean_signed_error,median_absolute_error,median_absolute_percentage_error,median_signed_error,model,p90_absolute_error,p90_absolute_percentage_error,percentage_denominator_floor,r_squared,root_mean_squared_error,sample_count,setting,spearman_rank_correlation,target
by_client_size_quartile,2,0.1130876944854583,-0.1130876944854583,0.11010858611146868,0.07766818738973685,-0.11010858611146868,diagnostic_oracle,0.14918724775620748,0.09842733359836794,0.001,0.6628459681218819,0.11845141763606262,570,prequential_seed_27,0.954005398600796,cuda_event_time_seconds
by_client_size_quartile,3,0.07213799198065991,-0.07213799198065991,0.07083370910756925,0.05452651981587674,-0.07083370910756925,diagnostic_oracle,0.10089928132122186,0.07424794216611158,0.001,0.7961750932121281,0.07581484016330298,460,prequential_seed_27,0.9648692348139233,cuda_event_time_seconds
by_client_size_quartile,4,0.09515022756914947,-0.09515022756914947,0.08965531207923583,0.05049686406153764,-0.08965531207923583,diagnostic_oracle,0.1371365011320533,0.07165607234187765,0.001,0.7534143923296353,0.10239843097565612,540,prequential_seed_27,0.9418169015211529,cuda_event_time_seconds
by_sequence_length_quartile,1,0.10106939980598391,-0.10106939980598391,0.10020608498601558,0.07982258749203393,-0.10020608498601558,diagnostic_oracle,0.13672231693409023,0.10148627471222722,0.001,0.7225700648069602,0.10560605634404013,489,prequential_seed_27,0.9631851553856988,cuda_event_time_seconds
by_sequence_length_quartile,2,0.10244557679464313,-0.10244557679464313,0.09710242117452195,0.07984222219120342,-0.09710242117452195,diagnostic_oracle,0.14280462162289487,0.11249385546350583,0.001,0.8793222339282811,0.10836504109781886,511,prequential_seed_27,0.9696175859042245,cuda_event_time_seconds
by_sequence_length_quartile,3,0.08604454551527546,-0.08604454551527546,0.08232452867245699,0.05552734065823467,-0.08232452867245699,diagnostic_oracle,0.1215395338627896,0.07404098517172579,0.001,0.9233269696251442,0.09144097877600971,451,prequential_seed_27,0.9835045032670757,cuda_event_time_seconds
by_sequence_length_quartile,4,0.08334883273416219,-0.08334883273416219,0.07662904780859514,0.050738298442907385,-0.07662904780859514,diagnostic_oracle,0.1254534527592328,0.07131002990720749,0.001,0.9043927982289139,0.0908886621717474,549,prequential_seed_27,0.985563472465471,cuda_event_time_seconds
by_communication_round_interval,1-20,0.09672495729253469,-0.09672495729253469,0.09151544276337864,0.0676198325488889,-0.09151544276337864,diagnostic_oracle,0.13671836092730558,0.09016314042592143,0.001,0.887074341683339,0.10517826620081705,400,prequential_seed_27,0.9908163801023755,cuda_event_time_seconds
by_communication_round_interval,21-40,0.09136854456613584,-0.09136854456613584,0.08807924493047092,0.06409967050267405,-0.08807924493047092,diagnostic_oracle,0.12175479393358206,0.09301998751959004,0.001,0.914110306765658,0.09612413221446871,400,prequential_seed_27,0.9933348958430989,cuda_event_time_seconds
by_communication_round_interval,41-60,0.09020255130096878,-0.09020255130096878,0.0884912712289716,0.06439407311332651,-0.0884912712289716,diagnostic_oracle,0.12784657208179676,0.09444283000105266,0.001,0.9115820664703238,0.09450280894600288,400,prequential_seed_27,0.9929831436446478,cuda_event_time_seconds
by_communication_round_interval,61-80,0.09459177123487407,-0.09459177123487407,0.0907632744900394,0.0650954168132736,-0.0907632744900394,diagnostic_oracle,0.13722468146114936,0.10277555470522685,0.001,0.9077856063115193,0.10135460014688374,400,prequential_seed_27,0.9902111263195393,cuda_event_time_seconds
by_communication_round_interval,81-100,0.09295523921956918,-0.09295523921956918,0.08902490760167131,0.0642782811148982,-0.08902490760167131,diagnostic_oracle,0.13852667350692957,0.09816162632066583,0.001,0.9054452987184739,0.09947524496282276,400,prequential_seed_27,0.9893962462265389,cuda_event_time_seconds
without_history,all,0.11022322158818536,-0.11022322158818536,0.09203448586301821,0.06440628368446948,-0.09203448586301821,diagnostic_oracle,0.1540079211666364,0.09881824109304937,0.001,0.8467453389378827,0.13568524786947675,40,prequential_seed_27,0.9833020637898688,cuda_event_time_seconds
with_history,all,0.09282055948066613,-0.09282055948066613,0.08965905204284841,0.06569701062122627,-0.08965905204284841,diagnostic_oracle,0.13364031329663853,0.09709463587188409,0.001,0.9069009318440737,0.09851978777319302,1960,prequential_seed_27,0.9922365905128441,cuda_event_time_seconds
joint,all,91.10198270640485,4.177955736635246,92.93444353012168,0.27024922252376216,8.893907635173406,constant,156.82492801404214,0.6011277920779611,0.001,-0.0016640821659030802,102.50321847816257,2000,prequential_seed_27,0.0,gross_energy_joules
per_dataset,shd,95.3620509551853,93.43771274447187,96.10056609112297,0.4195830803362513,96.10056609112297,constant,150.63245723839339,0.863193125384058,0.001,-4.544840896653058,103.20658340450382,1000,prequential_seed_27,0.0,gross_energy_joules
per_dataset,ssc,86.84191445762441,-85.08180127120137,87.84996075411729,0.2127175473613856,-87.84996075411729,constant,175.55376464392407,0.3506218593211665,0.001,-2.3177071549861714,101.79499368207188,1000,prequential_seed_27,0.0,gross_energy_joules
per_seed,27,91.10198270640485,4.177955736635246,92.93444353012168,0.27024922252376216,8.893907635173406,constant,156.82492801404214,0.6011277920779611,0.001,-0.0016640821659030802,102.50321847816257,2000,prequential_seed_27,0.0,gross_energy_joules
by_client_size_quartile,1,130.7831340603008,130.7831340603008,120.13952158944068,0.5860488195196956,120.13952158944068,constant,174.29360904848335,1.1554467761040652,0.001,-34.82689437820832,132.64746289291614,430,prequential_seed_27,0.0,gross_energy_joules
by_client_size_quartile,2,68.64088299869468,65.26485105007461,79.40882814380224,0.3231548182410418,79.40882814380224,constant,97.76980996493148,0.43000518278052813,0.001,-3.6916186637006616,73.57534163236491,570,prequential_seed_27,0.0,gross_energy_joules
by_client_size_quartile,3,40.867099747869766,-37.040766733906615,40.653424827751905,0.11113801125378495,-40.653424827751905,constant,78.74458131728157,0.19496859637569586,0.001,-1.543310595771192,47.55027130748144,460,prequential_seed_27,0.0,gross_energy_joules
by_client_size_quartile,4,126.00564550667467,-126.00564550667467,114.16715953270986,0.25988071803690416,-114.16715953270986,constant,190.50490123095744,0.3694506362359592,0.001,-11.457110962908784,131.38963626812648,540,prequential_seed_27,0.0,gross_energy_joules
by_sequence_length_quartile,1,94.01114282527276,93.91721875871268,109.96138093067296,0.5110265391502696,109.96138093067296,constant,134.543867059119,0.7059151698626371,0.001,-7.882620532259427,99.69662753544958,489,prequential_seed_27,0.0,gross_energy_joules
by_sequence_length_quartile,2,96.65479865680416,92.97885082477761,92.9389036569508,0.40025382416583327,92.9389036569508,constant,159.28964047172204,0.960448781943167,0.001,-3.2161083750852075,106.45712163869109,511,prequential_seed_27,0.0,gross_energy_joules
by_sequence_length_quartile,3,83.55348729512562,-81.50772250134142,79.93073014304196,0.1973259419874339,-79.93073014304196,constant,183.34149192206928,0.3605675350084727,0.001,-1.8739766508273874,100.93883506182074,451,prequential_seed_27,0.0,gross_energy_joules
by_sequence_length_quartile,4,89.54333640714528,-88.01788419507538,94.96128278641424,0.22604441804583783,-94.96128278641424,constant,139.16616210298614,0.29973005948313597,0.001,-2.809318096947774,102.49297190061893,549,prequential_seed_27,0.0,gross_energy_joules
by_communication_round_interval,1-20,89.30770452472606,5.543658123359656,92.07186047095612,0.26634370243566774,9.764321595884809,constant,152.8659807154138,0.6036965247487285,0.001,-0.0030684433736363204,100.23113929474219,400,prequential_seed_27,0.0,gross_energy_joules
by_communication_round_interval,21-40,93.45465145459436,5.672914486902719,93.05243437646851,0.28789244524842744,8.848236915593475,constant,162.91003534453537,0.6349742075159945,0.001,-0.00295351247703457,104.53873343532295,400,prequential_seed_27,0.0,gross_energy_joules
by_communication_round_interval,41-60,89.3133556411245,5.7211906757199085,92.85970910682788,0.2711906545040404,9.617886903955934,constant,153.49016675226042,0.5831184782101935,0.001,-0.0032197953487764774,100.98813090434426,400,prequential_seed_27,0.0,gross_energy_joules
by_communication_round_interval,61-80,92.8445765578479,2.538997920726988,94.8147119146075,0.27017704004733456,6.258212947618375,constant,160.3601194116614,0.6629050520363882,0.001,-0.0005927354875345792,104.31831251820049,400,prequential_seed_27,0.0,gross_energy_joules
by_communication_round_interval,81-100,90.58962535373145,1.4130174764669663,92.07487673066974,0.2684563545523154,7.657624284883951,constant,157.14454449969628,0.5822926562098826,0.001,-0.00019057136757205662,102.36702598555942,400,prequential_seed_27,0.0,gross_energy_joules
without_history,all,93.5320374061783,0.3668074351930187,91.98880860745423,0.29792565644863983,-3.8415576295234644,constant,172.7714935268939,0.6066644504580881,0.001,-1.1964037422540486e-05,106.04784479186426,40,prequential_seed_27,0.0,gross_energy_joules
with_history,all,91.05238975334825,4.255734273399384,92.93444353012168,0.2698087030489086,8.893907635173406,constant,156.684675627038,0.6011277920779611,0.001,-0.0017292125333565611,102.42960196075505,1960,prequential_seed_27,0.0,gross_energy_joules
joint,all,13.671509464251521,-11.00832455765427,11.802625431632592,0.037697605602695146,-11.030950917396012,size,27.152791919182217,0.09017856454791359,0.001,0.9702947045453406,17.651978490035876,2000,prequential_seed_27,0.9930329468269733,gross_energy_joules
per_dataset,shd,12.14479785186462,-8.60303224253698,9.59970560324841,0.044688296734567194,-6.755186550985428,size,24.94672124758864,0.09233851417600522,0.001,0.8603502396694085,16.378832970308302,1000,prequential_seed_27,0.9608393416336777,gross_energy_joules
per_dataset,ssc,15.198221076638422,-13.413616872771557,13.718079643246654,0.03427154822633206,-13.671461697960297,size,28.779691860128516,0.0862734579322113,0.001,0.8863645407561593,18.83928129616733,1000,prequential_seed_27,0.984814902216407,gross_energy_joules
per_seed,27,13.671509464251521,-11.00832455765427,11.802625431632592,0.037697605602695146,-11.030950917396012,size,27.152791919182217,0.09017856454791359,0.001,0.9702947045453406,17.651978490035876,2000,prequential_seed_27,0.9930329468269733,gross_energy_joules
by_client_size_quartile,1,5.342939019362391,2.6602082788082764,4.3356040376320095,0.02143863737361241,2.455429523650068,size,11.515553865535969,0.06983133844863779,0.001,0.9076991183498997,6.7328244478261485,430,prequential_seed_27,0.8838093177993154,gross_energy_joules
by_client_size_quartile,2,17.276024690418936,-17.099862811271116,15.35631026686005,0.06159539106583062,-15.35631026686005,size,33.12787477954097,0.1065332669436237,0.001,0.6217420712518732,20.891275426527272,570,prequential_seed_27,0.8399774016898042,gross_energy_joules
by_client_size_quartile,3,21.882999141407037,-21.882999141407037,19.839562477268146,0.05251603202492717,-19.839562477268146,size,33.714330229087444,0.10387270434584453,0.001,0.35375222097840975,23.969160898233316,460,prequential_seed_27,0.9557728573771529,gross_energy_joules
by_client_size_quartile,4,9.503780502946636,-6.198957903193187,8.109834469384424,0.0177129696308996,-6.0541831045118215,size,16.907092727250625,0.040563699945821666,0.001,0.8788798209856985,12.955694417973953,540,prequential_seed_27,0.9381650470915188,gross_energy_joules
by_sequence_length_quartile,1,10.013354675108287,-6.692532290449093,7.897222574950803,0.03706435172541943,-4.320530955942672,size,22.04098465505428,0.0799143098371369,0.001,0.844797563101648,13.178293657971677,489,prequential_seed_27,0.9311725027453231,gross_energy_joules
by_sequence_length_quartile,2,14.184476351735166,-10.431279750503663,11.477544892947833,0.053597427474413296,-8.70573783491102,size,36.69623326801036,0.11531350505484075,0.001,0.8665233542698687,18.941810123852175,511,prequential_seed_27,0.8435716291237234,gross_energy_joules
by_sequence_length_quartile,3,16.554152742376232,-14.575109789247332,13.85017279124969,0.03569304432143492,-13.775345422716555,size,33.74568906234407,0.10287596382599062,0.001,0.8837905305248113,20.297260694472783,451,prequential_seed_27,0.9808422203788911,gross_energy_joules
by_sequence_length_quartile,4,14.084331857607904,-12.459457846668508,13.540698515392592,0.03236021412930064,-13.034070100846407,size,25.659749958891265,0.07593200473857556,0.001,0.888295250599664,17.551178596520227,549,prequential_seed_27,0.9856884457908115,gross_energy_joules
by_communication_round_interval,1-20,13.434743336992387,-11.221776645192499,12.111940313494912,0.03887926538205369,-11.221578528613946,size,25.847124572013865,0.08607868015437359,0.001,0.9701461513906215,17.29169418343693,400,prequential_seed_27,0.9928703949379446,gross_energy_joules
by_communication_round_interval,21-40,12.18875129721017,-8.455669305439594,11.048211034306021,0.03451267352800695,-8.458443374695165,size,23.95552101762639,0.08138467268474976,0.001,0.9784283153183231,15.3312958337267,400,prequential_seed_27,0.993658525094247,gross_energy_joules
by_communication_round_interval,41-60,12.881267742448044,-10.197798703248814,10.900574470156613,0.035442323504279505,-10.044798799880255,size,26.960192282645686,0.08717963400752125,0.001,0.973871201934102,16.297913334145907,400,prequential_seed_27,0.9930216489393568,gross_energy_joules
by_communication_round_interval,61-80,14.828975147748087,-12.37050427423393,12.32274210705927,0.0401751187588151,-11.731789604882934,size,30.141188059475233,0.09623109275172041,0.001,0.9648556196773107,19.55058808052665,400,prequential_seed_27,0.9931699654851166,gross_energy_joules
by_communication_round_interval,81-100,15.023809796858913,-12.795873860156497,13.476545801329408,0.041751961319542924,-13.13282205780925,size,28.912774402987203,0.09304430137363656,0.001,0.9641058966129088,19.392342046460822,400,prequential_seed_27,0.9919265171925439,gross_energy_joules
without_history,all,16.807872899597548,-14.190516676871193,12.80913030397619,0.04248262561767607,-12.80913030397619,size,30.954707948966647,0.08880802716031555,0.001,0.9490776928339038,23.93058332449261,40,prequential_seed_27,0.9907120786633861,gross_energy_joules
with_history,all,13.607502047203644,-10.943381861343717,11.781911052699655,0.03759787854470806,-10.970853134024509,size,27.12118299492241,0.09017856454791359,0.001,0.9707587749944073,17.500404900496036,1960,prequential_seed_27,0.9930834245208738,gross_energy_joules
joint,all,11.216858334971583,-10.969296172446844,10.85648933302295,0.03329355789126251,-10.85648933302295,event_structure,18.579205432184253,0.06645202484805976,0.001,0.9826846943594206,13.47694736940239,2000,prequential_seed_27,0.994749131529932,gross_energy_joules
per_dataset,shd,11.63304062391444,-11.275055887503411,11.568625972719559,0.04929280679546684,-11.568625972719559,event_structure,19.23892791291386,0.0762449022236287,0.001,0.9059154775818978,13.443797093392533,1000,prequential_seed_27,0.977726898374554,gross_energy_joules
per_dataset,ssc,10.800676046028727,-10.663536457390277,10.099016329939815,0.024874491611538582,-10.099016329939815,event_structure,17.420225660245624,0.04066322315377902,0.001,0.941561783092649,13.510016302986998,1000,prequential_seed_27,0.9817882515705987,gross_energy_joules
per_seed,27,11.216858334971583,-10.969296172446844,10.85648933302295,0.03329355789126251,-10.85648933302295,event_structure,18.579205432184253,0.06645202484805976,0.001,0.9826846943594206,13.47694736940239,2000,prequential_seed_27,0.994749131529932,gross_energy_joules
by_client_size_quartile,1,8.82426861454236,-8.02749680150964,8.880780653321565,0.04321310363783655,-8.880780653321565,event_structure,16.179056268530957,0.07732116084029245,0.001,0.7806623775870746,10.378890542398223,430,prequential_seed_27,0.8464063512498519,gross_energy_joules
by_client_size_quartile,2,13.751938806423201,-13.724968882200466,13.16138415455147,0.051564286208805876,-13.16138415455147,event_structure,20.562587291780336,0.07492234026902228,0.001,0.7956227270914051,15.356322868581259,570,prequential_seed_27,0.9469298150696742,gross_energy_joules
by_client_size_quartile,3,8.184759930628738,-7.912303162630524,7.604933240413175,0.02119620669892596,-7.604933240413175,event_structure,13.892578521186381,0.03680313527383915,0.001,0.8682428363459241,10.822819551290195,460,prequential_seed_27,0.9293056366957376,gross_energy_joules
by_client_size_quartile,4,13.02904903322131,-13.007179634407844,12.43862604886391,0.027904671842885503,-12.43862604886391,event_structure,18.851181728422272,0.04258399432993368,0.001,0.828100518033173,15.43439916578066,540,prequential_seed_27,0.937485314849757,gross_energy_joules
by_sequence_length_quartile,1,13.010698108943437,-13.010698108943437,12.698511700582117,0.055830691331581146,-12.698511700582117,event_structure,18.98320363752338,0.07986945678410008,0.001,0.8197595153658257,14.201561083574376,489,prequential_seed_27,0.9533571905948873,gross_energy_joules
by_sequence_length_quartile,2,10.314695202820154,-9.614137988708553,9.321971318922238,0.03976640377132933,-9.321971318922238,event_structure,19.4720687149553,0.06987898760321862,0.001,0.9402210523879695,12.67631344240021,511,prequential_seed_27,0.9548284157830988,gross_energy_joules
by_sequence_length_quartile,3,9.37933228765041,-9.109696548799414,9.286465214359396,0.022075217378959996,-9.286465214359396,event_structure,15.707055069749003,0.03708605030867516,0.001,0.9580062970430653,12.201374477784224,451,prequential_seed_27,0.9808422203788911,gross_energy_joules
by_sequence_length_quartile,4,11.968300882146435,-11.940006036214466,11.174267359395003,0.026743875282368185,-11.174267359395003,event_structure,18.526682454099568,0.04233308590588272,0.001,0.9237900123042576,14.496942354055106,549,prequential_seed_27,0.9832463338299346,gross_energy_joules
by_communication_round_interval,1-20,10.961166255523683,-10.743647903891805,10.522981033083937,0.031512674187352825,-10.522981033083937,event_structure,17.982075817626118,0.06485518477416033,0.001,0.9817663297418071,13.513704912200728,400,prequential_seed_27,0.9944573802084495,gross_energy_joules
by_communication_round_interval,21-40,9.429390579049675,-9.080126992879114,9.519712943040659,0.028745649861620873,-9.519712943040659,event_structure,16.23344452406519,0.06118654334869397,0.001,0.9889359013677749,10.979810671701648,400,prequential_seed_27,0.9951184150040389,gross_energy_joules
by_communication_round_interval,41-60,10.011640547090478,-9.770745784541155,9.864754478679515,0.030757210575451263,-9.864754478679515,event_structure,17.08706378378282,0.05990039391929567,0.001,0.9871971972578031,11.408401969280973,400,prequential_seed_27,0.9950901099647959,gross_energy_joules
by_communication_round_interval,61-80,13.01686866658518,-12.826794346470674,12.424392435167789,0.03872738886247152,-12.424392435167789,event_structure,20.269557085262477,0.07626081510375243,0.001,0.9779654131633216,15.480476920367257,400,prequential_seed_27,0.9940489279443753,gross_energy_joules
by_communication_round_interval,81-100,12.665225626608903,-12.425165834451473,11.982351303939026,0.036319540125184784,-11.982351303939026,event_structure,19.304546911583326,0.07105352427654707,0.001,0.9775539722920503,15.335165078115109,400,prequential_seed_27,0.9945474038034997,gross_energy_joules
without_history,all,14.667432350538144,-14.569511307609996,12.08929515611544,0.03441747041315407,-12.08929515611544,event_structure,18.214111539403056,0.07794551744725696,0.001,0.9571816401295079,21.943922601466934,40,prequential_seed_27,0.9915572232645404,gross_energy_joules
with_history,all,11.146438457102878,-10.89582239417821,10.839644941979998,0.03329355789126251,-10.839644941979998,event_structure,18.587776215905922,0.06638020457317713,0.001,0.9832430426629699,13.247926122445506,1960,prequential_seed_27,0.9948170447327903,gross_energy_joules
joint,all,7.281786352286803,-6.895788819632618,6.368535005436371,0.020456792261673823,-6.337310969216674,historical_spike,13.15520050613449,0.04811656076067036,0.001,0.9907870741846558,9.830491646239004,2000,prequential_seed_27,0.9958873349718337,gross_energy_joules
per_dataset,shd,7.7635896982154025,-7.585060195208053,7.135415438223475,0.03134000201987331,-7.1266045735945625,historical_spike,13.681226733701369,0.05345976141110613,0.001,0.9536217877653488,9.438866823678346,1000,prequential_seed_27,0.982848970848971,gross_energy_joules
per_dataset,ssc,6.799983006358202,-6.206517444057184,5.544222243610051,0.013802115714630815,-5.448408657911585,historical_spike,12.152975256993855,0.027822523159482252,0.001,0.9666427612231152,10.20710169922951,1000,prequential_seed_27,0.9855814695814697,gross_energy_joules
per_seed,27,7.281786352286803,-6.895788819632618,6.368535005436371,0.020456792261673823,-6.337310969216674,historical_spike,13.15520050613449,0.04811656076067036,0.001,0.9907870741846558,9.830491646239004,2000,prequential_seed_27,0.9958873349718337,gross_energy_joules
by_client_size_quartile,1,5.9113018725908955,-5.5913950001424615,5.626279290261039,0.029406094938786452,-5.622195798140055,historical_spike,10.557033304477251,0.05306655984289667,0.001,0.9009137693345913,6.975912426687653,430,prequential_seed_27,0.8894720775905689,gross_energy_joules
by_client_size_quartile,2,9.160929636844415,-9.08905323709964,8.504065017610031,0.03296520314627838,-8.504065017610031,historical_spike,14.77501920303755,0.053755430112124435,0.001,0.8963528819630908,10.935774594988464,570,prequential_seed_27,0.9557677600536912,gross_energy_joules
by_client_size_quartile,3,5.563164892785679,-4.604131989846579,4.122588350957301,0.011400026727405376,-3.7163037758970177,historical_spike,10.653596331187556,0.027538910561557724,0.001,0.9162476368413192,8.628828431209008,460,prequential_seed_27,0.9523046566547021,gross_energy_joules
by_client_size_quartile,4,7.853568806808872,-7.571512460606959,7.100220456099862,0.015795658409863855,-7.100220456099862,historical_spike,13.29683165520864,0.027917101237349428,0.001,0.9065466198488271,11.380201476980645,540,prequential_seed_27,0.9449877704960885,gross_energy_joules
by_sequence_length_quartile,1,8.372955806465326,-8.283187604135277,7.902922072638802,0.03465578331547336,-7.902922072638802,historical_spike,14.01381240832868,0.055385856442604624,0.001,0.914351443446375,9.789712480753003,489,prequential_seed_27,0.9603620227131385,gross_energy_joules
by_sequence_length_quartile,2,7.180458530046688,-6.916989152222901,6.152206089855611,0.02816316683339007,-6.149572058199908,historical_spike,13.369044348717182,0.05095264530773782,0.001,0.9692578909481158,9.090455938120176,511,prequential_seed_27,0.9678989618107514,gross_energy_joules
by_sequence_length_quartile,3,6.859007872647124,-6.0664224632583,5.627370710392086,0.014379830166910362,-5.528831248698793,historical_spike,12.368589218367958,0.028774781756475333,0.001,0.9719697571987882,9.968506590656807,451,prequential_seed_27,0.9808653336734492,gross_energy_joules
by_sequence_length_quartile,4,6.751494454998815,-6.321604577646066,5.412596816914515,0.013232589906763513,-5.398425714428754,historical_spike,12.119875670456098,0.027273494321513297,0.001,0.9607858186547079,10.399011121297777,549,prequential_seed_27,0.9836209891181772,gross_energy_joules
by_communication_round_interval,1-20,8.131565650049467,-7.5216063145972525,6.905527556953359,0.02228035742146118,-6.802601921530794,historical_spike,14.67248558064704,0.046776819393170806,0.001,0.9875191317910952,11.180462818811995,400,prequential_seed_27,0.9945266532915831,gross_energy_joules
by_communication_round_interval,21-40,6.035287984887604,-5.57694629741459,5.7522058550824795,0.017948160266534206,-5.726565425199325,historical_spike,11.128800778629472,0.04508471877896042,0.001,0.9949050297644255,7.4508815242321225,400,prequential_seed_27,0.9963969774811092,gross_energy_joules
by_communication_round_interval,41-60,6.019431496691026,-5.609274368809995,5.430213145159058,0.017586683955805198,-5.430213145159058,historical_spike,11.423774585883464,0.03949830989814425,0.001,0.9947415754555842,7.311392704012762,400,prequential_seed_27,0.9962447265295407,gross_energy_joules
by_communication_round_interval,61-80,8.301442769519932,-8.044886607188563,7.285255254893599,0.022926601113723827,-7.285255254893599,historical_spike,14.325245792398755,0.05519679026660398,0.001,0.9884442691327794,11.21064472760557,400,prequential_seed_27,0.9952125325783285,gross_energy_joules
by_communication_round_interval,81-100,7.921203860285982,-7.726230510152691,6.902793476167744,0.021948400734851735,-6.902793476167744,historical_spike,14.02325853090474,0.050544863045004,0.001,0.988208524109155,11.114829158471649,400,prequential_seed_27,0.9951654697841861,gross_energy_joules
without_history,all,15.847186503793703,-14.427250183522682,15.35167798149908,0.038924502047453624,-15.35167798149908,historical_spike,26.676099523092468,0.07194762089111682,0.001,0.9499510246824172,23.724487746156655,40,prequential_seed_27,0.9900562851782365,gross_energy_joules
with_history,all,7.106982267562172,-6.742085526492005,6.337310969216674,0.020379513046101548,-6.32549643521746,historical_spike,12.87838475573183,0.04708013467865694,0.001,0.9916816483654165,9.334024856997383,1960,prequential_seed_27,0.9960662442267145,gross_energy_joules
joint,all,15.672264934536354,-15.630082518226093,14.991273070938178,0.04381325121861285,-14.991273070938178,diagnostic_oracle,25.701233134850646,0.10484531674765998,0.001,0.969267445151161,17.954602063856743,2000,prequential_seed_27,0.9945215951303987,gross_energy_joules
per_dataset,shd,19.626395876301352,-19.605738694807776,20.05565614491306,0.08552582719022986,-20.05565614491306,diagnostic_oracle,28.008548270805303,0.11579344820642994,0.001,0.7696033611418465,21.0378292659902,1000,prequential_seed_27,0.9731107211107213,gross_energy_joules
per_dataset,ssc,11.718133992771358,-11.65442634164441,11.239463383923606,0.027757358936210286,-11.239463383923606,diagnostic_oracle,18.079631949803368,0.04218659456298916,0.001,0.9352784863855328,14.217777966965995,1000,prequential_seed_27,0.9842431082431083,gross_energy_joules
per_seed,27,15.672264934536354,-15.630082518226093,14.991273070938178,0.04381325121861285,-14.991273070938178,diagnostic_oracle,25.701233134850646,0.10484531674765998,0.001,0.969267445151161,17.954602063856743,2000,prequential_seed_27,0.9945215951303987,gross_energy_joules
by_client_size_quartile,1,16.766921302616087,-16.72023077964875,17.81367008987354,0.09035962744503852,-17.81367008987354,diagnostic_oracle,25.011568033996696,0.12187821501838585,0.001,0.32773814137008916,18.17036293639784,430,prequential_seed_27,0.8556620415143049,gross_energy_joules
by_client_size_quartile,2,21.783543361713043,-21.782525367647036,21.672476134751392,0.08318700524754125,-21.672476134751392,diagnostic_oracle,29.353148668635175,0.10772975619829259,0.001,0.5429097505774583,22.965288904702334,570,prequential_seed_27,0.918518548517345,gross_energy_joules
by_client_size_quartile,3,9.214976347431408,-9.08210818076375,8.800407969541652,0.024703905024951817,-8.800407969541652,diagnostic_oracle,14.968011411760848,0.0404412156475727,0.001,0.8472972328424951,11.651363522803491,460,prequential_seed_27,0.9433632977224972,gross_energy_joules
by_client_size_quartile,4,13.850453468431315,-13.84566033054275,13.300589093160397,0.029707514135652043,-13.300589093160397,diagnostic_oracle,19.37318118740232,0.04390158250295501,0.001,0.8133223593586268,16.084167809399958,540,prequential_seed_27,0.9418884609800903,gross_energy_joules
by_sequence_length_quartile,1,21.574528497863625,-21.574528497863625,21.58128590565684,0.09241851411977244,-21.58128590565684,diagnostic_oracle,28.11401189525345,0.12203176405991747,0.001,0.5530151998757017,22.364350520635433,489,prequential_seed_27,0.947881803832868,gross_energy_joules
by_sequence_length_quartile,2,17.76213589206661,-17.721710879359023,17.630017098316557,0.07693043603757146,-17.630017098316557,diagnostic_oracle,27.991305334766764,0.10483918160928733,0.001,0.8558454003692504,19.684894376331236,511,prequential_seed_27,0.9312255381604695,gross_energy_joules
by_sequence_length_quartile,3,10.328238727683125,-10.192719089840283,10.230710523341486,0.024902220932190407,-10.230710523341486,diagnostic_oracle,16.60429470166929,0.04042050782080573,0.001,0.9524662016283211,12.981292338173164,451,prequential_seed_27,0.9801395783869342,gross_energy_joules
by_sequence_length_quartile,4,12.859924092142567,-12.855209530284961,11.925924474292458,0.029188530457197843,-11.925924474292458,diagnostic_oracle,19.147943347162073,0.043906284590817725,0.001,0.9166782840974652,15.158267566921056,549,prequential_seed_27,0.9840310246173596,gross_energy_joules
by_communication_round_interval,1-20,14.064083508281009,-13.996791581136053,13.572531909750268,0.04098534843127887,-13.572531909750268,diagnostic_oracle,22.469725535549298,0.08575886732862015,0.001,0.9733332642022441,16.34264368935996,400,prequential_seed_27,0.9929775186094912,gross_energy_joules
by_communication_round_interval,21-40,14.41523803800554,-14.388044087371991,13.666341908428478,0.04225976330449259,-13.666341908428478,diagnostic_oracle,23.53033616238564,0.099178377787288,0.001,0.9760740926027134,16.146226515686223,400,prequential_seed_27,0.9955110344439652,gross_energy_joules
by_communication_round_interval,41-60,15.217095789522645,-15.166832120683834,15.07642697395326,0.04637981459016956,-15.07642697395326,diagnostic_oracle,24.9774415867631,0.10156176926381745,0.001,0.971928453840648,16.892948371957928,400,prequential_seed_27,0.9954947218420114,gross_energy_joules
by_communication_round_interval,61-80,17.77572196482785,-17.74638162280935,16.806152400751728,0.05337520433460641,-16.806152400751728,diagnostic_oracle,28.668697268707042,0.11778260362672303,0.001,0.9619900382257837,20.332023212545202,400,prequential_seed_27,0.9942292764329776,gross_energy_joules
by_communication_round_interval,81-100,16.88918537204473,-16.852363179129235,15.828295800457681,0.04515678121707377,-15.828295800457681,diagnostic_oracle,27.150366008602454,0.11034258305089793,0.001,0.9632248972611154,19.62888611946448,400,prequential_seed_27,0.994156900980631,gross_energy_joules
without_history,all,16.034169813770227,-16.034169813770227,13.673063898553295,0.04156186205613026,-13.673063898553295,diagnostic_oracle,20.730666641758717,0.08682120146878948,0.001,0.9534091799880909,22.890191497076813,40,prequential_seed_27,0.9911819887429645,gross_energy_joules
